"X1","X2","muhat","Vhat","X1_2","X2_2","X1_ln","X2_ln","X1_sqrt","X2_sqrt","X1_e","X2_e"
0.01,0.9,11.24987799112,15.7706127236448,1e-04,0.81,0.00995033085316809,0.641853886172395,0.1,0.948683298050514,1.01005016708417,2.45960311115695
0.01,0.91,10.8678380192625,20.5283941713503,1e-04,0.8281,0.00995033085316809,0.647103242058539,0.1,0.953939201416946,1.01005016708417,2.48432253338482
0.01,0.92,10.314427943799,16.4621157345834,1e-04,0.8464,0.00995033085316809,0.65232518603969,0.1,0.959166304662544,1.01005016708417,2.5092903899363
0.01,0.93,9.891268118842,12.8665010891285,1e-04,0.8649,0.00995033085316809,0.657520002916794,0.1,0.964365076099296,1.01005016708417,2.53450917761785
0.01,0.94,9.4293751305985,12.4964002412927,1e-04,0.8836,0.00995033085316809,0.662687973075237,0.1,0.969535971483266,1.01005016708417,2.55998141832927
0.01,0.95,8.6590298057795,12.509384861406,1e-04,0.9025,0.00995033085316809,0.667829372575655,0.1,0.974679434480896,1.01005016708417,2.58570965931585
0.01,0.96,8.387891206055,9.96288590992086,1e-04,0.9216,0.00995033085316809,0.672944473242426,0.1,0.979795897113271,1.01005016708417,2.61169647342312
0.01,0.97,6.96510928446,4.71910569092509,1e-04,0.9409,0.00995033085316809,0.678033542749897,0.1,0.98488578017961,1.01005016708417,2.63794445935415
0.01,0.98,6.0090550294895,4.15141445198869,1e-04,0.9604,0.00995033085316809,0.683096844706444,0.1,0.989949493661167,1.01005016708417,2.66445624192942
0.01,0.99,4.7497971762955,1.73993813022738,1e-04,0.9801,0.00995033085316809,0.688134638736401,0.1,0.99498743710662,1.01005016708417,2.69123447234926
0.02,0,21.9655015591305,124.753278142867,4e-04,0,0.0198026272961797,0,0.14142135623731,0,1.02020134002676,1
